cuisine,id
mexican,36855
greek,48305
greek,19482
mexican,8935
greek,37946
indian,13755
mexican,47007
chinese,34742
greek,8527
italian,19206
korean,25799
italian,26985
italian,49104
cajun_creole,47871
thai,45767
greek,42406
mexican,39016
greek,32666
greek,47848
greek,23698
chinese,21671
mexican,9897
indian,5454
greek,45957
greek,41165
italian,4571
mexican,29052
greek,26740
italian,12496
greek,28878
italian,45139
italian,256
italian,5311
mexican,32114
greek,36869
italian,39652
greek,25933
chinese,38099
italian,38369
greek,22489
indian,11365
southern_us,48544
spanish,22670
chinese,1218
greek,39519
italian,8839
mexican,36245
mexican,14797
mexican,5268
french,10358
filipino,10036
mexican,37307
mexican,40597
mexican,29688
greek,19783
mexican,423
greek,27353
chinese,19759
italian,10429
italian,45689
filipino,1169
greek,34243
greek,32838
mexican,48853
greek,45757
southern_us,27531
greek,32236
chinese,34638
greek,47946
greek,30598
chinese,1749
greek,21939
southern_us,30875
greek,42792
mexican,12380
greek,48403
greek,34186
greek,15900
mexican,38907
greek,35447
greek,31842
italian,33953
italian,20569
italian,29822
cajun_creole,584
mexican,24004
italian,43265
greek,29251
italian,33798
greek,21312
filipino,3739
mexican,24748
french,25311
japanese,43715
greek,21934
indian,20538
greek,48840
chinese,6586
filipino,37771
greek,6112
italian,47944
italian,38275
italian,28126
indian,22422
greek,5305
greek,35772
italian,5341
chinese,49491
chinese,743
greek,26558
indian,13925
mexican,41764
chinese,36120
mexican,6952
indian,40620
greek,17124
indian,23444
greek,1977
mexican,13417
chinese,42123
mexican,45457
greek,1655
southern_us,33346
thai,26981
greek,3067
greek,25273
greek,16897
mexican,10284
french,45324
chinese,33733
mexican,33326
greek,39337
mexican,13674
greek,3726
greek,4501
vietnamese,48437
italian,22443
greek,38069
mexican,37740
italian,26973
greek,33399
chinese,9358
greek,24784
southern_us,46043
greek,21798
greek,13422
italian,33081
italian,48878
chinese,11370
italian,30817
indian,28004
irish,18349
italian,9561
chinese,36933
chinese,8157
italian,22382
indian,25500
italian,39490
greek,18710
mexican,35004
greek,17719
italian,19256
southern_us,48264
chinese,52
italian,43628
mexican,41707
chinese,29524
italian,23716
southern_us,6355
indian,16054
japanese,39766
italian,44868
greek,46752
greek,8413
indian,49260
southern_us,45751
greek,34634
japanese,2405
chinese,48092
greek,9995
italian,3165
chinese,19395
italian,9715
mexican,41697
greek,20053
chinese,38879
mexican,30008
mexican,12349
mexican,16217
mexican,36621
italian,40661
greek,48599
indian,22501
mexican,2192
italian,35798
mexican,46899
chinese,520
chinese,43283
greek,20397
chinese,10162
greek,24135
italian,17849
greek,37654
greek,26158
italian,5428
cajun_creole,18673
cajun_creole,34525
greek,17364
greek,33684
southern_us,9802
italian,24240
greek,11809
french,41184
indian,23188
mexican,31228
indian,6443
indian,1231
thai,10733
greek,40737
korean,35499
greek,8318
chinese,47684
greek,15563
french,7349
greek,48592
mexican,47078
italian,18835
southern_us,6332
greek,16661
greek,10943
mexican,46362
indian,38598
mexican,42888
mexican,24256
korean,44570
mexican,29791
mexican,24175
mexican,36713
chinese,40644
korean,28655
greek,2848
indian,34162
thai,26633
mexican,43273
cajun_creole,48550
mexican,37308
southern_us,19005
greek,1921
greek,8472
italian,44040
italian,12770
greek,11145
greek,6660
southern_us,20760
moroccan,42642
italian,4662
mexican,26597
greek,39988
greek,44052
southern_us,15811
greek,46315
greek,5398
mexican,40009
mexican,15089
japanese,28628
greek,39013
italian,1963
greek,8842
greek,31195
indian,37598
greek,24539
mexican,39305
indian,23465
italian,36550
greek,33725
greek,29517
greek,11675
chinese,23852
greek,42909
greek,37054
indian,12000
greek,9166
italian,47048
vietnamese,22116
mexican,45240
italian,33943
italian,15308
russian,38756
southern_us,32704
japanese,29469
greek,47877
mexican,48756
mexican,21975
greek,29429
mexican,20881
mexican,47414
mexican,9345
greek,47011
italian,27112
italian,20402
mexican,45341
indian,32670
italian,41698
mexican,19857
greek,42417
korean,32254
indian,2942
greek,46855
italian,20696
indian,48300
thai,192
italian,32018
indian,36695
italian,48964
italian,12766
french,42491
greek,38537
thai,22752
greek,13104
cajun_creole,24203
italian,38935
indian,805
greek,3417
mexican,10861
greek,26640
chinese,45720
southern_us,49419
greek,40352
cajun_creole,23447
japanese,35394
chinese,10875
italian,33773
thai,1539
greek,27817
chinese,12418
greek,37243
italian,42127
greek,12905
italian,43889
italian,45671
greek,9885
brazilian,16313
indian,29862
italian,11076
southern_us,14205
italian,160
greek,25777
italian,11522
mexican,27860
chinese,15442
greek,21682
greek,47530
mexican,10462
italian,19447
japanese,32509
indian,13777
italian,46566
greek,12818
thai,6901
southern_us,8420
greek,18262
greek,26488
chinese,40225
southern_us,24543
greek,38946
greek,48842
greek,2245
italian,28820
thai,26076
thai,21408
italian,43137
greek,16077
greek,6136
greek,26797
greek,22232
chinese,32513
greek,46573
chinese,23417
italian,28077
chinese,48348
greek,14165
mexican,34531
greek,48014
mexican,45409
japanese,29847
indian,29100
thai,47637
greek,25472
mexican,34066
greek,23038
greek,5813
southern_us,12715
italian,37649
greek,4643
greek,31958
italian,48808
greek,14005
thai,25496
mexican,37029
mexican,25821
chinese,43337
mexican,38604
greek,29603
french,21318
filipino,20175
french,49623
greek,16352
mexican,48535
italian,3761
greek,24743
greek,2493
italian,29402
greek,47827
indian,44726
italian,20472
french,48253
greek,9810
greek,24644
greek,9437
french,48306
greek,5288
greek,23638
greek,8961
southern_us,29190
southern_us,40440
greek,1485
cajun_creole,3237
irish,49664
southern_us,7013
greek,31322
southern_us,9921
greek,43495
korean,16404
greek,14207
italian,36283
greek,45185
indian,46086
greek,15950
greek,10852
greek,7872
italian,23328
italian,33971
french,43534
french,31355
greek,41253
greek,41422
greek,48204
mexican,32057
italian,43836
indian,24107
indian,36496
greek,6061
greek,3404
southern_us,13461
southern_us,42443
italian,49612
moroccan,48237
chinese,25591
greek,5051
chinese,38735
indian,45315
chinese,10499
mexican,37733
japanese,28537
chinese,42701
greek,2149
chinese,8204
chinese,48318
japanese,31976
greek,16798
greek,3463
southern_us,45378
mexican,5059
indian,634
greek,31436
thai,44424
southern_us,27210
greek,9367
southern_us,42447
italian,39473
southern_us,48459
indian,26925
chinese,27418
greek,43549
greek,28330
italian,23540
cajun_creole,23046
greek,3010
mexican,3764
mexican,8310
chinese,24067
chinese,33496
southern_us,17217
mexican,38134
greek,48225
chinese,10819
italian,20270
filipino,11362
moroccan,15251
indian,39093
mexican,10567
greek,45243
filipino,5649
italian,40569
mexican,1045
greek,10509
indian,14626
italian,18812
greek,4233
moroccan,13695
greek,40308
greek,46604
greek,22035
italian,39290
mexican,46065
mexican,41748
vietnamese,26524
italian,32543
italian,4398
southern_us,27069
greek,33375
greek,4039
mexican,8010
mexican,45016
southern_us,49669
chinese,43785
greek,4641
greek,20897
greek,27149
greek,48400
cajun_creole,47164
italian,43054
greek,44898
greek,43722
spanish,6650
italian,23376
greek,24251
indian,41325
greek,19133
indian,15843
italian,34532
italian,21679
italian,35411
greek,9765
greek,16906
chinese,37624
greek,19551
mexican,42361
mexican,16853
korean,36743
indian,30296
chinese,40826
indian,25987
italian,37150
italian,42940
mexican,8704
mexican,27779
italian,27962
greek,42110
chinese,43848
japanese,2334
greek,18882
greek,32970
southern_us,44755
italian,34346
filipino,5155
greek,36723
italian,41932
greek,14939
mexican,36282
italian,8585
greek,40931
chinese,47156
italian,7015
filipino,9084
italian,44893
italian,43738
chinese,11072
southern_us,37376
indian,25937
mexican,37277
mexican,22283
italian,3742
greek,34508
italian,19929
indian,7
greek,46340
greek,3755
greek,19864
korean,41988
italian,35558
mexican,19853
thai,17597
mexican,45852
french,22994
mexican,5226
greek,770
indian,19583
italian,8878
greek,37395
italian,17516
mexican,14983
italian,33265
greek,32004
italian,29173
mexican,9512
italian,28947
cajun_creole,19787
vietnamese,39736
greek,30802
chinese,23130
italian,3222
greek,46823
mexican,27115
southern_us,31230
greek,12128
mexican,30321
italian,5252
greek,17584
indian,8978
greek,14020
indian,34404
greek,20503
greek,13911
italian,23318
italian,34663
mexican,31032
vietnamese,30561
italian,17515
cajun_creole,21828
mexican,38861
chinese,45901
greek,35750
thai,30109
italian,4834
greek,42267
greek,13611
greek,38270
greek,29008
greek,43002
italian,21180
greek,35667
chinese,2567
greek,24573
greek,47258
chinese,2185
mexican,26974
japanese,37824
italian,23441
chinese,22642
greek,39849
greek,49051
cajun_creole,22925
mexican,36912
greek,240
french,19385
mexican,14144
mexican,11335
greek,48223
greek,18788
chinese,25267
filipino,25407
italian,15707
thai,35675
mexican,9799
mexican,33106
southern_us,20615
indian,8702
indian,22866
chinese,49019
chinese,18556
mexican,16141
filipino,48322
mexican,37350
thai,1027
chinese,37668
greek,42765
greek,4797
filipino,17424
italian,42608
greek,21519
greek,46087
indian,37806
italian,35900
greek,32620
italian,31940
cajun_creole,1505
mexican,36398
italian,13061
chinese,4675
italian,49036
greek,40404
japanese,22999
italian,15127
greek,20104
mexican,48058
mexican,41589
mexican,11834
mexican,4206
chinese,42435
greek,25186
greek,37071
mexican,3137
greek,741
greek,15780
greek,4316
greek,9340
japanese,46997
greek,15261
mexican,14689
indian,883
greek,40034
mexican,564
greek,15336
italian,24025
mexican,21582
greek,18527
british,20904
italian,8738
mexican,8676
mexican,30185
greek,41562
indian,35307
southern_us,28143
southern_us,47656
greek,29347
southern_us,40348
brazilian,2254
french,38895
greek,27678
indian,7841
greek,20334
italian,40242
italian,21339
mexican,35281
thai,35105
french,32338
greek,41230
greek,35787
greek,30724
greek,32342
southern_us,6387
cajun_creole,49285
greek,48681
cajun_creole,11476
southern_us,27821
greek,10071
filipino,31396
greek,37046
chinese,18989
mexican,23456
greek,12371
mexican,19605
italian,48908
indian,36415
italian,27641
italian,34351
greek,48259
greek,33139
greek,29250
greek,32743
greek,47317
greek,46124
greek,33783
chinese,29366
korean,20984
greek,6499
chinese,38253
greek,30846
greek,38089
chinese,41767
mexican,40076
indian,14869
italian,27388
italian,13289
greek,33625
indian,33722
italian,35156
italian,9267
mexican,37124
greek,7622
mexican,46842
mexican,3105
chinese,32728
mexican,24933
greek,33258
thai,34757
greek,42060
greek,29607
southern_us,41168
greek,39710
italian,24428
greek,35391
cajun_creole,14283
italian,47132
mexican,47127
greek,26861
italian,40946
southern_us,30267
greek,3249
mexican,31629
indian,48102
thai,33922
greek,33084
italian,1257
indian,32175
italian,33580
thai,36307
thai,24430
cajun_creole,25946
greek,38234
chinese,9831
mexican,21341
italian,18746
greek,21259
greek,36407
italian,45971
thai,47568
greek,9169
greek,15917
greek,19884
greek,34196
mexican,42336
indian,42846
italian,27223
southern_us,12495
mexican,16957
indian,14705
greek,49694
southern_us,26122
italian,20002
southern_us,36036
vietnamese,22803
greek,23804
greek,14129
italian,28263
greek,3995
thai,42930
mexican,15527
italian,3274
mexican,49387
thai,33406
greek,32008
greek,30325
thai,28018
greek,466
mexican,11201
greek,39689
greek,35109
greek,39297
greek,39694
greek,35954
greek,795
mexican,13013
greek,22344
greek,7505
indian,41009
greek,18178
italian,24795
chinese,28486
greek,14189
greek,34459
mexican,11618
greek,25699
greek,5908
korean,16396
greek,40936
indian,12568
greek,4386
italian,34355
greek,868
greek,45186
mexican,19291
greek,38548
cajun_creole,1848
mexican,2144
greek,13629
italian,6588
italian,25411
greek,49162
indian,4353
italian,13310
italian,3313
chinese,46725
indian,39197
mexican,49483
mexican,7108
southern_us,45368
chinese,22628
mexican,40786
mexican,29697
greek,4103
italian,15011
mexican,43213
italian,17369
greek,1560
mexican,36704
indian,40432
italian,28394
greek,31410
mexican,19276
greek,3024
indian,4582
mexican,21732
greek,210
italian,622
italian,10935
cajun_creole,19607
greek,47407
indian,29722
greek,21665
indian,16330
indian,10647
mexican,33369
greek,35933
italian,44010
mexican,13599
italian,40689
mexican,33887
italian,30306
greek,43031
chinese,32346
french,2940
greek,6785
moroccan,2786
mexican,11481
greek,39121
chinese,10954
cajun_creole,33155
italian,5345
italian,40164
mexican,48554
greek,9698
italian,23106
greek,43093
chinese,24672
greek,5891
italian,47093
italian,15009
irish,28060
italian,33523
mexican,2379
greek,14775
greek,15220
mexican,36851
southern_us,39829
greek,22383
italian,3205
greek,8408
italian,20126
korean,19470
japanese,12053
italian,14516
greek,14748
greek,44791
cajun_creole,1532
mexican,30793
mexican,31881
greek,5160
greek,5057
italian,34194
italian,41705
italian,19905
italian,35629
greek,42103
korean,45941
indian,9110
indian,42172
greek,41939
italian,45250
greek,28289
southern_us,18355
greek,14703
italian,3461
greek,45098
greek,11405
mexican,46844
italian,26361
italian,6523
greek,24156
greek,29448
mexican,1001
greek,17391
italian,12403
greek,25749
mexican,21618
chinese,20383
greek,12910
italian,44894
greek,24454
italian,5825
thai,11
greek,23267
italian,49099
chinese,42191
greek,10319
greek,11648
chinese,4412
japanese,44603
greek,12311
chinese,9352
italian,47952
greek,49425
cajun_creole,43678
italian,10148
greek,16081
italian,49688
mexican,32985
mexican,11136
southern_us,41207
indian,46821
greek,15891
japanese,40458
italian,11581
italian,45144
southern_us,47545
greek,21086
mexican,35770
korean,35552
southern_us,21580
indian,191
italian,11292
mexican,5941
mexican,25711
indian,43796
mexican,29280
indian,9015
southern_us,28401
mexican,5686
mexican,4547
greek,35474
mexican,48123
italian,43267
greek,1135
greek,37990
greek,9701
southern_us,47511
indian,19287
mexican,39299
italian,24289
italian,29505
french,40518
chinese,9584
greek,16133
italian,4701
greek,39859
moroccan,29087
greek,9937
greek,4356
italian,39846
southern_us,2086
italian,48530
southern_us,45933
greek,27744
italian,5434
italian,19893
mexican,18827
indian,4968
greek,30024
greek,2117
mexican,47237
greek,20171
greek,13702
greek,3935
italian,33714
chinese,45210
korean,22498
italian,13586
italian,17791
korean,12148
french,14958
italian,37356
italian,7936
chinese,46242
mexican,30049
greek,25722
italian,26562
greek,34145
italian,15874
italian,14347
mexican,42311
indian,41735
greek,4188
mexican,47079
greek,24816
greek,10631
mexican,28766
mexican,8876
thai,49258
italian,14429
mexican,49598
southern_us,29394
korean,25872
greek,22278
thai,26095
southern_us,11504
indian,12930
greek,19846
greek,7989
thai,10964
italian,35529
mexican,4032
greek,13301
southern_us,4658
indian,15844
greek,1520
italian,40467
korean,1920
french,44382
greek,29341
greek,18516
indian,482
italian,7100
indian,22396
indian,19439
greek,24306
indian,37618
indian,5751
southern_us,16615
southern_us,12969
greek,35806
mexican,33677
mexican,45656
thai,10030
indian,3424
mexican,22774
indian,49429
japanese,32014
italian,5238
greek,11811
italian,44987
indian,15113
greek,48635
french,29659
greek,14245
mexican,31750
indian,30367
mexican,9257
thai,19427
greek,28431
mexican,7503
mexican,44760
mexican,21161
mexican,29057
greek,18401
mexican,28793
italian,47306
italian,24211
italian,23532
thai,49332
greek,35851
greek,7252
greek,17755
italian,36187
southern_us,9847
italian,9136
greek,32182
french,40130
greek,30456
indian,1221
mexican,16726
mexican,15525
italian,17007
chinese,20960
southern_us,8986
greek,5184
japanese,40640
mexican,24425
cajun_creole,1754
greek,10093
thai,23021
greek,4222
italian,48476
irish,44301
greek,13850
chinese,28575
greek,20138
mexican,23020
indian,44250
mexican,20038
thai,38621
greek,18689
chinese,10545
italian,18473
greek,36411
italian,3190
chinese,46615
italian,6042
greek,33483
greek,846
southern_us,34900
greek,12632
italian,45948
jamaican,49275
italian,36830
cajun_creole,28630
greek,47422
italian,38625
greek,15296
greek,22919
french,19145
chinese,23315
mexican,49413
italian,46370
greek,41564
italian,41226
mexican,20817
korean,41661
greek,8599
mexican,6386
greek,16523
mexican,13154
greek,6583
cajun_creole,38523
greek,19909
french,32321
thai,43106
moroccan,38704
indian,35681
italian,15028
greek,36820
greek,9598
southern_us,28818
southern_us,20418
greek,4511
greek,391
mexican,21507
greek,31714
italian,15215
greek,24333
mexican,11728
greek,20010
filipino,4450
greek,8003
mexican,3358
greek,27326
mexican,32894
southern_us,416
french,11244
mexican,46556
mexican,47810
greek,32819
greek,33992
southern_us,35820
french,10562
italian,32036
filipino,29932
greek,36568
greek,9280
mexican,22836
italian,42268
greek,48580
italian,12219
greek,38662
greek,41593
greek,22886
greek,12617
greek,3402
moroccan,21195
mexican,24569
thai,31035
thai,20229
mexican,2263
greek,10826
greek,14394
greek,34210
thai,3429
vietnamese,49157
italian,40847
italian,14084
mexican,6802
southern_us,22381
brazilian,21016
italian,29024
greek,4478
indian,36711
italian,8300
greek,47035
southern_us,15596
greek,19902
southern_us,31242
indian,21117
indian,15234
chinese,24993
cajun_creole,31007
mexican,31687
mexican,13657
italian,36612
chinese,14008
italian,32124
thai,43570
indian,14059
french,30246
greek,36028
italian,22339
southern_us,42525
mexican,1443
